Game Type,Matchup,X Wins,O Wins,Ties,Average X Move Time (s),Average O Move Time (s),Total Moves,Blocked Wins (X),Blocked Wins (O),Missed Wins (X),Missed Wins (O),X Depth,O Depth,X Iterations,O Iterations,X Exploration Constant,O Exploration Constant
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2970015525817871,0.0011849403381347,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3582881689071655,0.0027418931325276,7,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4027701218922933,0.0008920828501383,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3905725479125976,0.0016017754872639,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2906302452087402,0.0015698075294494,9,1,1,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3980304400126139,0.0013359387715657,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3361584544181824,0.0012040138244628,8,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2872645854949951,0.0005443096160888,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3048973083496094,0.0016521215438842,9,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3641560673713684,0.0007099310557047,7,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.4706888198852539,0.0016723871231079,9,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.4916725635528564,0.0018188953399658,9,0,2,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4152729511260986,0.0013562440872192,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3723211288452148,0.0022302269935607,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3928177952766418,0.0017065207163492,7,1,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3706517219543457,0.0015261769294738,8,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3214738368988037,0.0010110735893249,9,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.314122724533081,0.0012606978416442,9,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3517695069313049,0.0029932260513305,8,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2988282203674316,0.0007076859474182,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2926784038543701,0.0016490817070007,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2960116863250732,0.001250684261322,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2616238117218017,0.0009155869483947,9,2,1,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2860454082489013,0.0001123547554016,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3579418063163757,0.0025359789530436,7,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3146783113479614,0.0009366273880004,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.265198278427124,0.0025498867034912,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2719098091125488,0.001576542854309,9,0,2,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2957699298858642,0.0015725493431091,9,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.426572322845459,0.0006824334462483,6,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.337190568447113,0.0017184416453043,7,1,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3561159372329712,0.0018377304077148,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3008396625518799,0.000378131866455,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3436278104782104,0.0010603070259094,8,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3804301023483276,0.0009711583455403,7,2,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3901450634002685,0.002102255821228,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3613154292106628,0.0020099282264709,8,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3026547908782959,0.0013895630836486,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2979564189910889,0.0009140372276306,9,2,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3149202346801757,0.0013613700866699,9,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2894866466522217,0.0020866394042968,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2936140060424804,0.001419723033905,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3117161273956298,0.0016362071037292,9,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4206729729970296,0.0016761620839436,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3076029300689697,0.0013803243637084,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3406083583831787,0.0014354586601257,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3846657276153564,0.0013996958732604,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3063684463500976,0.0012781620025634,9,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.319572114944458,0.0011172890663146,9,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3059567451477051,0.0007855892181396,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3771969079971313,0.0013826489448547,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3304347991943359,0.0016469955444335,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.367799699306488,0.0014464259147644,8,1,3,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3620754480361938,0.0015310446421305,7,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4390624364217122,0.0015074412027994,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4211065769195556,0.0013521512349446,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4495344161987304,0.001706838607788,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4320753415425618,0.0018440087636311,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3075411319732666,0.0015058517456054,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4396286010742187,0.0,6,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3880008459091186,0.0040693879127502,8,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3458917737007141,0.0,8,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2670711040496826,0.0003938674926757,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3950653870900472,0.0027241706848144,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4057836532592773,0.0007390181223551,6,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.358055055141449,0.0,7,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2929691791534424,0.0017778873443603,9,3,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3137704372406006,0.0005543231964111,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3979365825653076,0.0006728967030843,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4426050186157226,0.0014698505401611,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3569535613059997,0.0,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4058610598246256,0.0011932849884033,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3464939594268799,0.0014299154281616,8,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3012244701385498,0.0015144348144531,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3112533092498779,0.0016388893127441,9,1,1,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3063934803009033,0.0013960599899291,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3873862028121948,0.0018810431162516,7,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.292410659790039,0.0011296868324279,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2991107463836669,0.0011310577392578,9,0,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2885009288787842,0.0013937354087829,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3433103561401367,0.0007607340812683,8,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2929823875427246,0.0007514357566833,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3685980439186096,0.0015124082565307,8,0,1,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4018797079722087,0.0025041103363037,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4232254028320312,0.0016692479451497,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2877124309539794,0.0014736652374267,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2826983451843262,0.0013807415962219,9,2,1,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2720837593078613,0.0008825659751892,9,2,2,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4161140124003092,0.0015312830607096,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4339063962300618,0.001846154530843,6,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4010507265726725,0.0015055338541666,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3464086055755615,0.0011355280876159,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4537270069122314,0.0015248457590738,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4233983357747395,0.0017429192860921,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3658917546272278,0.0011445879936218,8,1,2,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.305030345916748,0.000636339187622,9,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3851389288902282,0.0012712478637695,8,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3048664569854736,0.0017669796943664,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3000547885894775,0.0015280842781066,9,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2715523242950439,0.0025936961174011,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3178200721740722,0.0023842453956604,8,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3147085189819336,0.0015084743499755,9,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4264514446258545,0.0014166831970214,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4280771414438883,0.0008552074432373,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4119900862375895,0.0018444856007893,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2933994770050049,0.0022490620613098,9,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4154434998830159,0.0015184879302978,6,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.342859148979187,0.0012633800506591,8,1,3,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3558731079101562,0.0010404586791992,8,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4183863004048665,0.0015755494435628,6,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3040397644042968,0.0013784170150756,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3458973169326782,0.001235008239746,7,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3448822498321533,0.0015049576759338,8,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3379432559013366,0.0029108524322509,8,0,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3004657745361328,0.0011556148529052,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2842195987701416,0.0011636614799499,9,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3596589565277099,0.0030521551767985,7,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3434446454048157,0.000645101070404,8,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3238160014152527,0.0016432404518127,8,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.284281587600708,0.0009894371032714,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4085069497426351,0.0019017060597737,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3032567501068115,0.000790536403656,9,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4211629231770833,0.0,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3543117046356201,0.0016565322875976,8,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4310400485992431,0.0018414656321207,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3471648097038269,0.002276341120402,7,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4456009864807129,0.0021763642628987,6,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2915501594543457,0.0026062130928039,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4237933158874511,0.0025285879770914,6,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3301709175109863,0.0012264847755432,9,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2957456111907959,0.0012517571449279,9,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3248594999313354,0.0011686484018961,7,1,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.2613234043121338,0.0003310441970825,9,2,2,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3989395300547282,0.0013355414072672,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3903072675069173,0.0015137195587158,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3196277022361755,0.0012576580047607,8,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3074357509613037,0.0021644830703735,9,0,1,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.413722276687622,0.002010424931844,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4009397824605306,0.003775676091512,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3068984508514404,0.0022388696670532,9,0,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3155640959739685,0.0030691027641296,8,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3558977842330932,0.0,8,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3018736362457275,0.0014533996582031,9,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3452010154724121,0.0030382474263509,7,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3023130416870117,0.000814139842987,9,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3552607893943786,0.0014420747756958,8,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2746840953826904,0.0008173584938049,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3358461260795593,0.0022635459899902,7,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3256438255310058,0.0,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4363847573598226,0.0021729469299316,6,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.341159462928772,0.0,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3766214847564697,0.0025754570960998,8,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3251594066619873,0.0020793080329895,9,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3142641544342041,0.0007734894752502,9,0,3,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3640173077583313,0.0012414455413818,8,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4004845023155212,0.0015663504600524,8,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4398226737976074,0.001530647277832,6,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3029916286468506,0.0016037225723266,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3438360095024109,0.000927984714508,8,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3408267021179199,0.0020420551300048,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3183698177337646,0.0002496838569641,9,1,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3062942028045654,0.0022155046463012,9,1,1,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3658053278923034,0.0021017789840698,8,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4356321493784587,0.0018489360809326,6,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.4018033742904663,0.0020977656046549,7,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3095373630523682,0.0004579424858093,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3789234757423401,0.0010545849800109,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3332808494567871,0.0015223622322082,9,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4583413600921631,0.0027022361755371,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3446475267410278,0.0016143321990966,8,2,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.2915098667144775,0.001508891582489,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.3468711376190185,0.0010668039321899,9,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3859211802482605,0.0015151500701904,8,1,2,1,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4407956600189209,0.0007580916086832,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3938016891479492,0.0013618469238281,8,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4543778896331787,0.0031915505727132,6,0,0,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3965280652046203,0.0033249258995056,8,1,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4246675173441569,0.0011990070343017,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4484039147694905,0.0021367073059082,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3814051747322082,0.0034795403480529,8,0,2,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.378213107585907,0.0006356239318847,8,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4380013942718506,0.0015051364898681,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4749182860056559,0.0011841456095377,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.3662410378456116,0.0018637180328369,7,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4543428421020508,0.0036279360453287,6,0,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.286881160736084,0.0005292296409606,9,2,3,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.3962494730949402,0.0016371011734008,8,1,1,0,0,,3.0,1500.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.4111355940500895,0.0022961298624674,6,0,1,0,0,,3.0,1500.0,,20.0,
